gene_id	chromosome	start	end	strand	gene_name
ACTG1P19	chr9	100731200	100732362	+	ACTG1P19
LOC105376179	chr9	100805673	100852621	+	LOC105376179
LOC105376180	chr9	100891604	100898599	+	LOC105376180
LOC105376181	chr9	100901500	100906823	+	LOC105376181
GAPDHP26	chr9	100975600	100976737	+	GAPDHP26
PLPPR1	chr9	101028727	101325135	+	PLPPR1
TRPC6P4	chr9	101125056	101125902	-	TRPC6P4
LOC105376183	chr9	101216722	101223754	-	LOC105376183
LOC105376182	chr9	101226809	101243259	-	LOC105376182
LOC124902238	chr9	101329702	101333696	-	LOC124902238
ACNATP	chr9	101334092	101339347	-	ACNATP
TRMT112P4	chr9	101356298	101356844	-	TRMT112P4
LOC100421197	chr9	101358930	101360412	+	LOC100421197
BAAT	chr9	101360417	101385006	-	BAAT
FYTTD1P1	chr9	101373129	101376511	-	FYTTD1P1
MRPL50	chr9	101387633	101398618	-	MRPL50
ZNF189	chr9	101398851	101410654	+	ZNF189
ALDOB	chr9	101420560	101435774	-	ALDOB
LOC105376184	chr9	101442143	101459089	+	LOC105376184
TMEM246-AS1	chr9	101468439	101481506	+	TMEM246-AS1
PGAP4	chr9	101473170	101533686	-	PGAP4
RNF20	chr9	101533853	101563344	+	RNF20
GRIN3A	chr9	101569352	101738647	-	GRIN3A
PPP3R2	chr9	101591604	101594969	-	PPP3R2
LOC105376186	chr9	101594974	101595815	+	LOC105376186
MTND3P4	chr9	101793457	101793735	-	MTND3P4
LOC105376187	chr9	101822501	101848704	-	LOC105376187
ARL2BPP7	chr9	102053863	102055826	-	ARL2BPP7
LOC105376188	chr9	102216901	102259708	+	LOC105376188
RNU6-329P	chr9	102256604	102256710	+	RNU6-329P
LOC105376190	chr9	102503380	102514607	-	LOC105376190
CCSER2P1	chr9	102515164	102516842	+	CCSER2P1
LINC00587	chr9	102519637	102657509	+	LINC00587
ZYG11AP1	chr9	102611104	102611969	-	ZYG11AP1
LOC100421294	chr9	102922572	102923238	+	LOC100421294
CYLC2	chr9	102995333	103018488	+	CYLC2
LOC105376191	chr9	103126741	103129179	-	LOC105376191
LINC01492	chr9	103140528	103325033	-	LINC01492
RNA5SP291	chr9	103689473	103689577	-	RNA5SP291
LOC105376192	chr9	103916596	103926196	-	LOC105376192
LOC105376193	chr9	103956315	104001656	-	LOC105376193
LINC03094	chr9	103999709	104000482	+	LINC03094
SMC2-DT	chr9	104080024	104092474	-	SMC2-DT
SMC2	chr9	104088263	104141419	+	SMC2
LOC105376194	chr9	104270229	104286578	+	LOC105376194
TOPORSLP	chr9	104275322	104276931	+	TOPORSLP
LOC100128906	chr9	104328323	104329396	-	LOC100128906
LOC105376195	chr9	104433070	104463702	+	LOC105376195
OR13F1	chr9	104504263	104505222	+	OR13F1
OR13C4	chr9	104526253	104527209	-	OR13C4
LOC107987105	chr9	104530211	104747639	-	LOC107987105
OR13C3	chr9	104535749	104536856	-	OR13C3
OR13C8	chr9	104569168	104570130	+	OR13C8
OR13D2P	chr9	104590018	104590951	+	OR13D2P
OR13C5	chr9	104598457	104599413	-	OR13C5
OR13C2	chr9	104604671	104605627	-	OR13C2
OR13C9	chr9	104617248	104618204	-	OR13C9
OR13I1P	chr9	104629755	104631019	+	OR13I1P
OR13C1P	chr9	104656763	104657716	-	OR13C1P
OR13D1	chr9	104694518	104695462	+	OR13D1
OR13D3P	chr9	104722336	104723269	+	OR13D3P
NIPSNAP3A	chr9	104747683	104760120	+	NIPSNAP3A
NIPSNAP3B	chr9	104764129	104790899	+	NIPSNAP3B
ABCA1	chr9	104781006	104928155	-	ABCA1
LOC124902239	chr9	104917701	104922542	+	LOC124902239
LOC105376196	chr9	104926789	104939091	+	LOC105376196
CT70	chr9	104973321	104991795	-	CT70
LOC105376197	chr9	105091813	105154941	+	LOC105376197
RN7SKP191	chr9	105096756	105096985	+	RN7SKP191
LOC112268038	chr9	105195248	105245593	-	LOC112268038
SLC44A1	chr9	105244651	105438504	+	SLC44A1
FSD1L	chr9	105442177	105552433	+	FSD1L
RALGAPA1P1	chr9	105519824	105527319	+	RALGAPA1P1
FKTN-AS1	chr9	105554035	105558306	-	FKTN-AS1
FKTN	chr9	105558130	105641118	+	FKTN
TAL2	chr9	105662457	105663124	+	TAL2
TMEM38B	chr9	105694541	105776629	+	TMEM38B
LOC107987107	chr9	105706299	105711982	-	LOC107987107
LOC100421293	chr9	105709933	105710853	-	LOC100421293
DEPDC1P2	chr9	105758081	105761805	+	DEPDC1P2
SLC25A6P5	chr9	105849710	105850593	+	SLC25A6P5
LOC107987108	chr9	105928981	106604801	+	LOC107987108
LOC107987109	chr9	106008748	106026723	+	LOC107987109
LOC124902240	chr9	106309607	106335315	+	LOC124902240
LINC01505	chr9	106616058	106679802	+	LINC01505
RN7SKP77	chr9	106679979	106680224	+	RN7SKP77
LOC100288437	chr9	106722349	106723127	+	LOC100288437
RNA5SP292	chr9	106843749	106843866	-	RNA5SP292
LOC105376204	chr9	106852961	106860520	-	LOC105376204
ZNF462	chr9	106860158	107013634	+	ZNF462
LOC340512	chr9	106974833	107102988	-	LOC340512
RPL7AP44	chr9	106978725	106979576	-	RPL7AP44
LOC100128086	chr9	107116752	107117907	+	LOC100128086
LOC644661	chr9	107169125	107171142	-	LOC644661
LOC107987110	chr9	107222237	107232139	+	LOC107987110
RAD23B	chr9	107283279	107332194	+	RAD23B
LOC124902241	chr9	107340207	107343225	+	LOC124902241
LOC107987111	chr9	107363715	107383457	+	LOC107987111
LINC01509	chr9	107420284	107466585	-	LINC01509
HMGN2P32	chr9	107457942	107458438	-	HMGN2P32
RNU6-492P	chr9	107475037	107475138	-	RNU6-492P
KLF4	chr9	107484852	107489769	-	KLF4
LOC105376206	chr9	107505134	107515215	+	LOC105376206
PPIAP88	chr9	107543151	107543616	-	PPIAP88
LOC105376205	chr9	107566789	107665327	+	LOC105376205
RNU6-996P	chr9	107663140	107663246	-	RNU6-996P
LOC105376207	chr9	107704389	107716807	-	LOC105376207
LOC124902242	chr9	107733363	107734482	-	LOC124902242
LOC105376208	chr9	107734799	107812955	+	LOC105376208
LOC105376209	chr9	107760889	107799872	-	LOC105376209
RNU6-1064P	chr9	107797744	107797847	-	RNU6-1064P
RN7SL659P	chr9	107811616	107811914	-	RN7SL659P
RPL36AP6	chr9	107834452	107834856	-	RPL36AP6
LOC101926973	chr9	107850404	107854237	-	LOC101926973
RNA5SP293	chr9	107918866	107918978	-	RNA5SP293
RPS15AP27	chr9	107963661	107964075	-	RPS15AP27
LOC107987112	chr9	107999931	108020568	+	LOC107987112
LOC124902243	chr9	108016406	108019215	-	LOC124902243
RPL31P43	chr9	108040185	108040562	+	RPL31P43
LOC105376214	chr9	108043245	108444777	-	LOC105376214
LOC105376213	chr9	108079929	108083476	+	LOC105376213
CHCHD4P2	chr9	108097246	108097962	-	CHCHD4P2
LOC105376212	chr9	108245476	108282732	-	LOC105376212
RPL36P14	chr9	108626798	108627198	+	RPL36P14
RPL36AP35	chr9	108821697	108822018	+	RPL36AP35
LOC100288416	chr9	108836333	108836594	+	LOC100288416
ACTL7B	chr9	108854588	108855986	-	ACTL7B
ACTL7A	chr9	108862266	108863756	+	ACTL7A
ELP1	chr9	108867517	108934124	-	ELP1
ABITRAM	chr9	108934400	108950744	+	ABITRAM
CTNNAL1	chr9	108942577	109013499	-	CTNNAL1
LOC105376216	chr9	108985751	109006806	+	LOC105376216
RNA5-8SP3	chr9	108992409	108992569	-	RNA5-8SP3
TMEM245	chr9	109015135	109119947	-	TMEM245
FRRS1L	chr9	109130293	109167249	-	FRRS1L
EPB41L4B	chr9	109171974	109321059	-	EPB41L4B
RNU6-984P	chr9	109196201	109196309	-	RNU6-984P
MTND2P11	chr9	109300216	109301144	+	MTND2P11
PTPN3	chr9	109375694	109538420	-	PTPN3
YBX1P6	chr9	109532416	109534471	-	YBX1P6
PALM2AKAP2	chr9	109640787	110172512	+	PALM2AKAP2
LOC107987013	chr9	109760355	109772271	-	LOC107987013
RPL21P87	chr9	110024841	110025398	-	RPL21P87
LOC124902244	chr9	110149733	110156203	+	LOC124902244
LOC105376217	chr9	110173882	110178697	-	LOC105376217
C9orf152	chr9	110199561	110208159	-	C9orf152
TXN	chr9	110243810	110256507	-	TXN
LOC107987114	chr9	110262906	110277376	-	LOC107987114
LOC124902246	chr9	110273907	110312435	+	LOC124902246
TXNDC8	chr9	110301231	110337863	-	TXNDC8
LOC124902245	chr9	110336204	110338642	+	LOC124902245
SVEP1	chr9	110365248	110579741	-	SVEP1
RNU6-1039P	chr9	110369592	110369698	-	RNU6-1039P
LOC124902331	chr9	110539690	110539798	-	LOC124902331
LOC124902247	chr9	110599464	110605081	+	LOC124902247
LOC105376218	chr9	110614045	110625142	+	LOC105376218
MUSK	chr9	110668791	110806558	+	MUSK
RPS21P5	chr9	110727449	110727679	-	RPS21P5
LOC107987115	chr9	110761058	110785691	-	LOC107987115
LPAR1	chr9	110873263	111038998	-	LPAR1
RNU6-432P	chr9	110903337	110903445	+	RNU6-432P
LOC124902248	chr9	111036928	111042959	+	LOC124902248
RNY4P18	chr9	111097327	111097413	-	RNY4P18
LOC105376219	chr9	111272543	111284875	-	LOC105376219
OR2K2	chr9	111327229	111330224	-	OR2K2
ECPAS	chr9	111360685	111484383	-	ECPAS
RNA5SP294	chr9	111411644	111411742	-	RNA5SP294
ZNF483	chr9	111525179	111578136	+	ZNF483
PTGR1	chr9	111549722	111599647	-	PTGR1
LRRC37A5P	chr9	111602831	111613553	-	LRRC37A5P
LOC107987116	chr9	111626921	111631203	-	LOC107987116
DNAJC25-GNG10	chr9	111631334	111670226	+	DNAJC25-GNG10
DNAJC25	chr9	111631334	111654345	+	DNAJC25
GNG10	chr9	111661605	111670226	+	GNG10
SHOC1	chr9	111686171	111794937	-	SHOC1
LOC124902249	chr9	111796218	111802064	+	LOC124902249
RNU6-1013P	chr9	111839828	111839934	+	RNU6-1013P
UGCG	chr9	111896814	111935369	+	UGCG
LOC124902250	chr9	111943206	111949632	-	LOC124902250
RNU6-710P	chr9	111996635	111996739	-	RNU6-710P
LINC02977	chr9	112028538	112040424	-	LINC02977
SUSD1	chr9	112040783	112175297	-	SUSD1
RNU6-855P	chr9	112137797	112137900	+	RNU6-855P
RPL29P20	chr9	112173414	112174013	-	RPL29P20
PTBP3	chr9	112217715	112379882	-	PTBP3
RN7SL57P	chr9	112242550	112242839	-	RN7SL57P
RNA5SP295	chr9	112252258	112252378	+	RNA5SP295
RN7SL430P	chr9	112272596	112272837	-	RN7SL430P
HSPE1P28	chr9	112280988	112281408	-	HSPE1P28
RPL32P22	chr9	112362710	112363162	+	RPL32P22
HSDL2	chr9	112380108	112472405	+	HSDL2
HSDL2-AS1	chr9	112451798	112487644	-	HSDL2-AS1
KIAA1958	chr9	112486827	112669397	+	KIAA1958
INIP	chr9	112683926	112718117	-	INIP
SNX30-DT	chr9	112748884	112750565	-	SNX30-DT
SNX30	chr9	112749723	112885769	+	SNX30
SLC46A2	chr9	112878920	112890876	-	SLC46A2
MUPP	chr9	112959134	112962261	-	MUPP
ZNF883	chr9	112988129	113012192	-	ZNF883
ZFP37	chr9	113038377	113056724	-	ZFP37
FAM225B	chr9	113104723	113111677	-	FAM225B
FAM225A	chr9	113112896	113119846	+	FAM225A
SLC31A2	chr9	113151007	113164140	+	SLC31A2
FKBP15	chr9	113161006	113221277	-	FKBP15
SLC31A1	chr9	113221544	113264492	+	SLC31A1
LOC107987119	chr9	113234778	113256603	-	LOC107987119
CDC26	chr9	113266992	113275572	-	CDC26
PRPF4	chr9	113275658	113292905	+	PRPF4
RNF183	chr9	113297093	113303376	-	RNF183
WDR31	chr9	113313222	113340275	-	WDR31
BSPRY	chr9	113349541	113371222	+	BSPRY
HDHD3	chr9	113373416	113376986	-	HDHD3
ALAD	chr9	113386312	113401284	-	ALAD
POLE3	chr9	113407235	113410749	-	POLE3
C9orf43	chr9	113410747	113429690	+	C9orf43
RGS3	chr9	113444730	113597738	+	RGS3
LOC105376222	chr9	113614963	113628791	+	LOC105376222
LOC105376223	chr9	113647875	113686217	+	LOC105376223
C14orf119P1	chr9	113758797	113759495	-	C14orf119P1
LOC100418705	chr9	113837528	113839144	-	LOC100418705
LOC100132609	chr9	113850836	113851635	-	LOC100132609
ZNF618	chr9	113876309	114056593	+	ZNF618
AMBP	chr9	114060127	114078300	-	AMBP
LOC107987120	chr9	114079940	114081069	-	LOC107987120
KIF12	chr9	114091638	114099292	-	KIF12
LOC124902251	chr9	114098355	114100819	+	LOC124902251
LOC105376225	chr9	114144581	114154268	-	LOC105376225
COL27A1	chr9	114154098	114312511	+	COL27A1
LOC124902252	chr9	114283965	114290813	-	LOC124902252
LOC105376224	chr9	114303462	114319311	-	LOC105376224
ORM1	chr9	114323098	114326479	+	ORM1
ORM2	chr9	114329869	114333251	+	ORM2
AKNA	chr9	114330504	114398472	-	AKNA
LOC124902253	chr9	114388050	114392069	+	LOC124902253
WHRN	chr9	114402080	114505473	-	WHRN
LOC124902254	chr9	114490975	114492900	-	LOC124902254
LOC100131877	chr9	114491505	114492013	+	LOC100131877
LOC105376229	chr9	114558663	114566443	-	LOC105376229
LOC124902352	chr9	114565250	114565352	-	LOC124902352
ATP6V1G1	chr9	114587769	114598879	+	ATP6V1G1
TMEM268	chr9	114603904	114646422	+	TMEM268
TEX53	chr9	114656304	114657805	-	TEX53
LOC107987121	chr9	114657916	114661380	+	LOC107987121
TEX48	chr9	114666434	114682192	-	TEX48
LOC105376231	chr9	114695850	114700191	+	LOC105376231
TNFSF15	chr9	114784635	114806039	-	TNFSF15
LOC645266	chr9	114845490	114848788	+	LOC645266
TNFSF8	chr9	114893343	114930595	-	TNFSF8
TNC	chr9	115019575	115118157	-	TNC
LOC124902256	chr9	115071140	115073596	-	LOC124902256
LOC124902255	chr9	115087391	115122544	+	LOC124902255
LOC101928748	chr9	115119539	115138409	-	LOC101928748
DELEC1	chr9	115141818	115402644	+	DELEC1
LOC124902257	chr9	115157394	115169734	+	LOC124902257
LOC105376233	chr9	115252535	115262543	-	LOC105376233
LOC105376232	chr9	115354172	115368429	-	LOC105376232
LOC105376235	chr9	115596683	115672828	+	LOC105376235
LOC124902356	chr9	115734392	115734526	+	LOC124902356
LOC101928775	chr9	115739670	115744239	-	LOC101928775
LOC105376234	chr9	115743839	115827330	+	LOC105376234
LINC00474	chr9	115888162	115925207	-	LINC00474
LOC124902258	chr9	115939546	115958013	+	LOC124902258
LOC105376236	chr9	115989922	116012967	+	LOC105376236
PAPPA	chr9	116153791	116402321	+	PAPPA
PAPPA-AS2	chr9	116285828	116363676	-	PAPPA-AS2
PAPPA-AS1	chr9	116398157	116400606	-	PAPPA-AS1
ASTN2	chr9	116423112	117415057	-	ASTN2
ASTN2-AS1	chr9	116504283	116562293	+	ASTN2-AS1
LOC107987014	chr9	116567626	116569930	+	LOC107987014
LOC105376240	chr9	116597847	116644297	+	LOC105376240
TRIM32	chr9	116687305	116701299	+	TRIM32
LOC105376239	chr9	116837845	116843128	+	LOC105376239
LOC105376238	chr9	116845319	116848386	+	LOC105376238
RPL10P3	chr9	117180644	117181020	-	RPL10P3
SNORA70C	chr9	117181066	117181201	-	SNORA70C
RN7SKP128	chr9	117197118	117197420	+	RN7SKP128
LOC105376237	chr9	117218475	117233040	+	LOC105376237
RN7SKP125	chr9	117276985	117277286	+	RN7SKP125
LOC105376242	chr9	117430491	117466168	-	LOC105376242
LOC124902330	chr9	117438079	117440414	+	LOC124902330
LOC101928797	chr9	117648606	117657027	+	LOC101928797
RPL35AP22	chr9	117685258	117685585	-	RPL35AP22
TLR4	chr9	117704403	117724735	+	TLR4
RNU6-1082P	chr9	117707996	117708102	-	RNU6-1082P
LOC105376244	chr9	117759457	117871229	+	LOC105376244
LOC105376243	chr9	117869702	117878564	-	LOC105376243
LOC105376246	chr9	117997648	118024353	-	LOC105376246
LOC105376247	chr9	118057030	118167014	+	LOC105376247
TPT1P9	chr9	118082693	118083496	-	TPT1P9
LOC105376248	chr9	118517041	118523497	-	LOC105376248
LOC105376249	chr9	118592995	118597172	-	LOC105376249
LOC102724929	chr9	118644307	118732758	-	LOC102724929
LINC02578	chr9	118679671	118745312	+	LINC02578
TUBB4BP6	chr9	118763867	118764279	+	TUBB4BP6
LOC101928849	chr9	118852054	118980429	+	LOC101928849
BRINP1	chr9	119166629	119369435	-	BRINP1
LOC105376250	chr9	119424012	119524082	-	LOC105376250
LOC107987122	chr9	119867694	119969545	-	LOC107987122
LINC01613	chr9	119935060	119937832	+	LINC01613
LOC107987123	chr9	119973667	119974322	+	LOC107987123
LOC124902259	chr9	120051009	120051841	+	LOC124902259
LOC124902260	chr9	120154475	120162115	-	LOC124902260
LOC105376253	chr9	120322215	120366855	-	LOC105376253
CDK5RAP2	chr9	120388875	120580167	-	CDK5RAP2
MEGF9	chr9	120600811	120714470	-	MEGF9
AHCYP2	chr9	120720589	120721980	+	AHCYP2
FBXW2	chr9	120756974	120793416	-	FBXW2
B3GALT9	chr9	120793467	120801787	+	B3GALT9
PSMD5	chr9	120816053	120842922	-	PSMD5
CUTALP	chr9	120843075	120854373	+	CUTALP
PHF19	chr9	120855651	120904128	-	PHF19
TRAF1	chr9	120902393	120929171	-	TRAF1
C5-OT1	chr9	120942252	120952831	-	C5-OT1
C5	chr9	120952335	121074865	-	C5
LOC124902261	chr9	121052857	121059004	+	LOC124902261
CNTRL	chr9	121074955	121177610	+	CNTRL
LOC124902357	chr9	121176681	121176843	-	LOC124902357
RAB14	chr9	121178133	121201869	-	RAB14
GSN	chr9	121201483	121332842	+	GSN
RN7SL181P	chr9	121203172	121203435	+	RN7SL181P
LOC645482	chr9	121238674	121240079	-	LOC645482
GSN-AS1	chr9	121280768	121285530	-	GSN-AS1
STOM	chr9	121338987	121370250	-	STOM
LOC102723324	chr9	121369893	121463371	+	LOC102723324
GGTA1	chr9	121444990	121499844	-	GGTA1
RN7SL187P	chr9	121494519	121494821	+	RN7SL187P
HMGB1P37	chr9	121519652	121520391	-	HMGB1P37
LOC107987016	chr9	121528648	121566984	-	LOC107987016
DAB2IP	chr9	121567074	121785530	+	DAB2IP
LOC105376257	chr9	121732244	121737050	-	LOC105376257
LOC107987125	chr9	121812636	121813182	+	LOC107987125
TTLL11	chr9	121815674	122093308	-	TTLL11
LOC124902262	chr9	122083388	122091279	+	LOC124902262
LOC124902263	chr9	122094132	122095400	+	LOC124902263
NDUFA8	chr9	122132466	122159779	-	NDUFA8
MORN5	chr9	122159908	122200083	+	MORN5
LHX6	chr9	122202582	122228957	-	LHX6
RBM18	chr9	122237622	122264840	-	RBM18
MRRF	chr9	122264882	122331337	+	MRRF
PTGS1	chr9	122370533	122395703	+	PTGS1
LOC124902264	chr9	122400970	122403295	-	LOC124902264
OR1J2	chr9	122447433	122580427	+	OR1J2
OR1J1	chr9	122476958	122477926	-	OR1J1
OR1J4	chr9	122519141	122520082	+	OR1J4
OR1N1	chr9	122526358	122527293	-	OR1N1
OR1L8	chr9	122546271	122583384	-	OR1L8
OR1N2	chr9	122553112	122554214	+	OR1N2
OR1H1P	chr9	122607865	122608798	+	OR1H1P
LOC124902265	chr9	122609707	122639685	+	LOC124902265
OR1Q1	chr9	122614738	122615682	+	OR1Q1
OR1B1	chr9	122628125	122657627	-	OR1B1
OR1L1	chr9	122661716	122662648	+	OR1L1
OR1L3	chr9	122675130	122676104	+	OR1L3
TLK1P1	chr9	122685740	122688631	+	TLK1P1
OR1L4	chr9	122723990	122724925	+	OR1L4
OR1L6	chr9	122742303	122750783	+	OR1L6
SKA2P1	chr9	122761850	122762656	+	SKA2P1
OR5C1	chr9	122788933	122789895	+	OR5C1
OR1K1	chr9	122800123	122801073	+	OR1K1
PDCL	chr9	122818097	122828588	-	PDCL
KRT18P67	chr9	122837507	122838886	+	KRT18P67
RC3H2	chr9	122844556	122905359	-	RC3H2
SNORD90	chr9	122880213	122880319	-	SNORD90
ZBTB6	chr9	122908056	122913323	-	ZBTB6
ZBTB26	chr9	122915566	122931512	-	ZBTB26
RABGAP1	chr9	122931671	123104866	+	RABGAP1
LOC105379839	chr9	122940576	122941248	-	LOC105379839
RNY1P15	chr9	122945988	122946094	-	RNY1P15
RPS25P8	chr9	123029332	123029812	-	RPS25P8
GPR21	chr9	123033667	123049103	+	GPR21
LOC100422501	chr9	123062262	123063306	-	LOC100422501
STRBP	chr9	123109494	123268586	-	STRBP
MIR600HG	chr9	123109494	123115477	-	MIR600HG
LOC105376265	chr9	123304825	123321994	-	LOC105376265
LOC124902266	chr9	123337401	123340050	-	LOC124902266
CRB2	chr9	123354065	123380326	+	CRB2
DENND1A	chr9	123379658	123930126	-	DENND1A
LOC105376266	chr9	123567256	123582433	-	LOC105376266
LOC124902336	chr9	123842422	123842478	+	LOC124902336
PIGFP2	chr9	123842949	123843880	+	PIGFP2
LOC105376267	chr9	123996108	123999387	-	LOC105376267
LHX2-AS1	chr9	124006277	124009396	-	LHX2-AS1
LHX2	chr9	124011768	124033301	+	LHX2
LOC107987037	chr9	124035648	124084362	+	LOC107987037
NEK6	chr9	124257606	124353307	+	NEK6
LOC613206	chr9	124259210	124261168	-	LOC613206
LOC124902268	chr9	124263025	124270540	+	LOC124902268
PSMB7	chr9	124353465	124415442	-	PSMB7
LOC100129034	chr9	124353473	124359186	+	LOC100129034
LOC124902267	chr9	124375671	124384591	-	LOC124902267
LOC105376270	chr9	124438908	124453651	-	LOC105376270
ADGRD2	chr9	124450451	124478580	+	ADGRD2
NR5A1	chr9	124481236	124507399	-	NR5A1
NR6A1	chr9	124517275	124771311	-	NR6A1
LOC100419284	chr9	124598558	124599676	-	LOC100419284
RN7SL302P	chr9	124607159	124607458	+	RN7SL302P
MIR181A2HG	chr9	124658436	124698628	+	MIR181A2HG
LOC124902269	chr9	124713334	124727737	-	LOC124902269
LOC124900274	chr9	124740379	124770480	-	LOC124900274
LOC107987126	chr9	124771357	124773837	+	LOC107987126
OLFML2A	chr9	124777133	124814882	+	OLFML2A
WDR38	chr9	124853460	124857878	+	WDR38
RPL35	chr9	124857883	124861957	-	RPL35
ARPC5L	chr9	124862130	124877733	+	ARPC5L
GOLGA1	chr9	124878275	124948043	-	GOLGA1
RNU4-82P	chr9	124887410	124887549	-	RNU4-82P
SCAI	chr9	124942608	125143528	-	SCAI
FXNP2	chr9	124968245	124968857	-	FXNP2
LOC124902355	chr9	125105432	125105638	+	LOC124902355
PPP6C	chr9	125146573	125189803	-	PPP6C
PRPS1P2	chr9	125150531	125151787	+	PRPS1P2
NDUFB3P2	chr9	125178480	125178816	-	NDUFB3P2
RPSAP76	chr9	125194597	125195893	-	RPSAP76
LOC105376271	chr9	125199533	125200396	-	LOC105376271
RABEPK	chr9	125200542	125234161	+	RABEPK
HSPA5	chr9	125234853	125241343	-	HSPA5
HSPA5-DT	chr9	125241656	125257071	+	HSPA5-DT
GAPVD1	chr9	125261826	125367207	+	GAPVD1
RPS10P17	chr9	125263536	125264101	-	RPS10P17
RNU6-1020P	chr9	125303920	125304026	-	RNU6-1020P
LOC101929014	chr9	125410461	125412778	+	LOC101929014
LOC112268055	chr9	125421334	125436847	+	LOC112268055
RNU5B-5P	chr9	125425789	125425876	+	RNU5B-5P
MAPKAP1	chr9	125437394	125707208	-	MAPKAP1
RN7SL30P	chr9	125512902	125513207	-	RN7SL30P
LOC124902270	chr9	125538283	125542438	+	LOC124902270
LOC105376272	chr9	125563735	125577613	+	LOC105376272
HNRNPA1P15	chr9	125595593	125596825	+	HNRNPA1P15
LOC124902358	chr9	125675154	125675297	-	LOC124902358
PBX3-DT	chr9	125743754	125745929	-	PBX3-DT
PBX3	chr9	125747373	125967377	+	PBX3
LOC124902271	chr9	125837351	125853734	+	LOC124902271
LOC105376273	chr9	126051988	126052986	-	LOC105376273
LOC105376274	chr9	126123397	126146384	-	LOC105376274
LOC105376275	chr9	126226089	126235851	-	LOC105376275
LOC101929116	chr9	126270124	126275915	-	LOC101929116
MVB12B	chr9	126326829	126507040	+	MVB12B
NRON	chr9	126407775	126410504	-	NRON
LOC124902337	chr9	126426893	126426970	+	LOC124902337
LOC105376276	chr9	126516461	126520774	+	LOC105376276
LOC124902272	chr9	126589327	126590514	-	LOC124902272
LMX1B-DT	chr9	126608113	126613799	-	LMX1B-DT
LMX1B	chr9	126613928	126701032	+	LMX1B
LOC107987129	chr9	126717363	126725415	+	LOC107987129
ZBTB43	chr9	126804072	126838210	+	ZBTB43
ZBTB34	chr9	126860639	126885878	+	ZBTB34
RALGPS1	chr9	126914782	127223166	+	RALGPS1
LOC105376279	chr9	127019029	127023250	+	LOC105376279
ANGPTL2	chr9	127087348	127122635	-	ANGPTL2
LOC105376278	chr9	127177977	127185836	-	LOC105376278
LOC124902273	chr9	127223155	127224373	-	LOC124902273
GARNL3	chr9	127224613	127393660	+	GARNL3
LOC124902274	chr9	127242494	127245190	-	LOC124902274
DENRP4	chr9	127300004	127301038	-	DENRP4
LOC124902275	chr9	127368070	127372539	+	LOC124902275
SLC2A8	chr9	127397169	127407898	+	SLC2A8
ZNF79	chr9	127424382	127445372	+	ZNF79
RPL12	chr9	127447674	127451406	-	RPL12
SNORA65	chr9	127448502	127448637	-	SNORA65
LRSAM1	chr9	127451486	127503501	+	LRSAM1
NIBAN2	chr9	127505343	127579031	-	NIBAN2
LOC105376281	chr9	127536585	127542618	-	LOC105376281
LOC124902276	chr9	127579278	127582579	+	LOC124902276
LOC124902277	chr9	127587489	127592587	+	LOC124902277
STXBP1	chr9	127611912	127696029	+	STXBP1
PTRH1	chr9	127694150	127715676	-	PTRH1
CFAP157	chr9	127706988	127716002	+	CFAP157
TTC16	chr9	127716079	127731590	+	TTC16
TOR2A	chr9	127731524	127735294	-	TOR2A
SH2D3C	chr9	127738317	127778666	-	SH2D3C
LOC107987132	chr9	127776541	127784972	+	LOC107987132
CDK9	chr9	127786034	127790792	+	CDK9
FPGS	chr9	127802858	127814506	+	FPGS
ENG	chr9	127815016	127854658	-	ENG
LOC102723566	chr9	127816066	127822520	+	LOC102723566
LOC105379841	chr9	127831263	127832780	+	LOC105379841
LOC124902278	chr9	127832983	127835007	+	LOC124902278
RNA5SP296	chr9	127841112	127841222	-	RNA5SP296
LOC124902279	chr9	127852203	127852950	+	LOC124902279
AK1	chr9	127866480	127879621	-	AK1
ST6GALNAC4-ST6GALNAC6-AK1	chr9	127866486	127917041	-	ST6GALNAC4-ST6GALNAC6-AK1
ST6GALNAC6	chr9	127885321	127906616	-	ST6GALNAC6
ST6GALNAC4	chr9	127907886	127917041	-	ST6GALNAC4
PIP5KL1	chr9	127920881	127930777	-	PIP5KL1
DPM2	chr9	127935099	127937854	-	DPM2
LOC124902280	chr9	127937898	127940952	+	LOC124902280
EEIG1	chr9	127940582	127980989	-	EEIG1
NAIF1	chr9	128061233	128067320	-	NAIF1
SLC25A25	chr9	128068232	128109245	+	SLC25A25
SLC25A25-AS1	chr9	128111171	128118734	-	SLC25A25-AS1
PTGES2	chr9	128120693	128128440	-	PTGES2
PTGES2-AS1	chr9	128128529	128130634	+	PTGES2-AS1
LCN2	chr9	128149453	128153453	+	LCN2
